uid,bank_account
Tanzania_uniqueid_1171,No
Rwanda_uniqueid_5156,No
Tanzania_uniqueid_4546,No
Kenya_uniqueid_419,No
Tanzania_uniqueid_3736,No
Kenya_uniqueid_1214,No
Rwanda_uniqueid_1023,No
Rwanda_uniqueid_3559,No
Tanzania_uniqueid_456,No
Uganda_uniqueid_1541,No
Kenya_uniqueid_2500,No
Tanzania_uniqueid_152,No
Rwanda_uniqueid_5062,No
Tanzania_uniqueid_3651,No
Rwanda_uniqueid_4739,No
Tanzania_uniqueid_5854,No
Kenya_uniqueid_2541,Yes
Rwanda_uniqueid_5366,No
Kenya_uniqueid_2913,No
Rwanda_uniqueid_302,No
Kenya_uniqueid_1039,No
Tanzania_uniqueid_6539,No
Uganda_uniqueid_1648,No
Rwanda_uniqueid_8668,No
Rwanda_uniqueid_1156,No
Uganda_uniqueid_1822,No
Rwanda_uniqueid_2146,No
Kenya_uniqueid_730,No
Rwanda_uniqueid_7513,No
Kenya_uniqueid_5737,No
Tanzania_uniqueid_164,No
Uganda_uniqueid_1367,No
Tanzania_uniqueid_202,No
Rwanda_uniqueid_3771,No
Rwanda_uniqueid_8198,No
Tanzania_uniqueid_3646,No
Kenya_uniqueid_543,No
Tanzania_uniqueid_4514,No
Kenya_uniqueid_5177,Yes
Kenya_uniqueid_147,No
Rwanda_uniqueid_6855,No
Uganda_uniqueid_1005,No
Tanzania_uniqueid_5789,No
Kenya_uniqueid_242,Yes
Rwanda_uniqueid_1236,No
Kenya_uniqueid_3596,No
Rwanda_uniqueid_7223,No
Rwanda_uniqueid_6220,No
Rwanda_uniqueid_7566,No
Tanzania_uniqueid_2037,No
Rwanda_uniqueid_8131,No
Kenya_uniqueid_1953,No
Tanzania_uniqueid_578,No
Rwanda_uniqueid_190,No
Kenya_uniqueid_1595,No
Rwanda_uniqueid_5761,No
Kenya_uniqueid_4257,No
Rwanda_uniqueid_8614,No
Rwanda_uniqueid_7737,No
Kenya_uniqueid_4120,No
Kenya_uniqueid_2681,No
Kenya_uniqueid_845,No
Rwanda_uniqueid_4553,No
Rwanda_uniqueid_6219,No
Tanzania_uniqueid_10,No
Tanzania_uniqueid_579,No
Rwanda_uniqueid_7791,Yes
Kenya_uniqueid_1784,No
Kenya_uniqueid_63,No
Kenya_uniqueid_1,No
Tanzania_uniqueid_3848,No
Kenya_uniqueid_3463,Yes
Rwanda_uniqueid_2548,No
Tanzania_uniqueid_2985,No
Rwanda_uniqueid_3352,Yes
Kenya_uniqueid_2145,No
Tanzania_uniqueid_4171,No
Kenya_uniqueid_5853,No
Kenya_uniqueid_5886,No
Kenya_uniqueid_3666,No
Tanzania_uniqueid_4152,No
Tanzania_uniqueid_1117,No
Rwanda_uniqueid_95,No
Rwanda_uniqueid_4604,No
Rwanda_uniqueid_2559,No
Uganda_uniqueid_1501,Yes
Kenya_uniqueid_2272,No
Rwanda_uniqueid_4617,No
Tanzania_uniqueid_3133,Yes
Kenya_uniqueid_4374,No
Rwanda_uniqueid_8639,No
Kenya_uniqueid_776,No
Tanzania_uniqueid_6449,No
Tanzania_uniqueid_1231,No
Rwanda_uniqueid_3458,No
Rwanda_uniqueid_8039,No
Tanzania_uniqueid_4804,Yes
Rwanda_uniqueid_1847,No
Tanzania_uniqueid_1893,No
Uganda_uniqueid_1978,No
Rwanda_uniqueid_5345,No
Tanzania_uniqueid_597,No
Rwanda_uniqueid_1877,No
Rwanda_uniqueid_4182,No
Tanzania_uniqueid_204,No
Rwanda_uniqueid_6482,No
Rwanda_uniqueid_1486,No
Kenya_uniqueid_4202,No
Rwanda_uniqueid_4289,No
Uganda_uniqueid_1285,No
Kenya_uniqueid_3450,No
Rwanda_uniqueid_2291,No
Rwanda_uniqueid_2617,No
Kenya_uniqueid_1860,No
Rwanda_uniqueid_3683,No
Tanzania_uniqueid_5773,No
Uganda_uniqueid_67,No
Uganda_uniqueid_895,No
Rwanda_uniqueid_2233,No
Rwanda_uniqueid_1719,Yes
Kenya_uniqueid_4991,No
Rwanda_uniqueid_455,No
Rwanda_uniqueid_5819,No
Tanzania_uniqueid_1658,No
Kenya_uniqueid_414,No
Tanzania_uniqueid_914,No
Rwanda_uniqueid_423,No
Kenya_uniqueid_1176,No
Uganda_uniqueid_1830,No
Uganda_uniqueid_348,No
Uganda_uniqueid_1047,No
Rwanda_uniqueid_6620,No
Tanzania_uniqueid_2698,No
Tanzania_uniqueid_3372,No
Rwanda_uniqueid_8181,Yes
Rwanda_uniqueid_3267,No
Rwanda_uniqueid_4642,No
Kenya_uniqueid_4586,No
Uganda_uniqueid_1332,No
Rwanda_uniqueid_4351,Yes
Rwanda_uniqueid_2959,No
Kenya_uniqueid_1515,No
Rwanda_uniqueid_4249,No
Tanzania_uniqueid_3473,No
Kenya_uniqueid_3694,No
Rwanda_uniqueid_2385,No
Kenya_uniqueid_5305,No
Rwanda_uniqueid_5450,No
Kenya_uniqueid_5322,No
Rwanda_uniqueid_3675,Yes
Rwanda_uniqueid_3232,No
Tanzania_uniqueid_417,No
Rwanda_uniqueid_7403,No
Kenya_uniqueid_1572,No
Rwanda_uniqueid_2580,No
Kenya_uniqueid_5263,No
Tanzania_uniqueid_136,No
Tanzania_uniqueid_1820,No
Tanzania_uniqueid_5255,No
Rwanda_uniqueid_3360,Yes
Rwanda_uniqueid_7047,No
Uganda_uniqueid_609,No
Tanzania_uniqueid_3432,No
Tanzania_uniqueid_2795,No
Rwanda_uniqueid_3413,No
Tanzania_uniqueid_4375,No
Rwanda_uniqueid_5142,No
Kenya_uniqueid_1414,No
Kenya_uniqueid_1131,No
Uganda_uniqueid_75,Yes
Kenya_uniqueid_5876,No
Uganda_uniqueid_1786,No
Tanzania_uniqueid_6432,Yes
Tanzania_uniqueid_3522,No
Kenya_uniqueid_5850,No
Rwanda_uniqueid_1093,No
Kenya_uniqueid_1622,No
Rwanda_uniqueid_5906,No
Rwanda_uniqueid_3943,No
Rwanda_uniqueid_4352,No
Rwanda_uniqueid_3700,No
Tanzania_uniqueid_1759,No
Tanzania_uniqueid_2747,No
Tanzania_uniqueid_5830,Yes
Rwanda_uniqueid_8595,No
Tanzania_uniqueid_2401,No
Rwanda_uniqueid_1409,No
Tanzania_uniqueid_5503,Yes
Uganda_uniqueid_125,No
Kenya_uniqueid_3299,No
Rwanda_uniqueid_6189,Yes
Kenya_uniqueid_1487,No
Rwanda_uniqueid_4714,No
Rwanda_uniqueid_5124,Yes
Tanzania_uniqueid_5269,No
Tanzania_uniqueid_4247,No
Tanzania_uniqueid_5673,No
Rwanda_uniqueid_8395,No
Rwanda_uniqueid_2738,Yes
Rwanda_uniqueid_7940,No
Rwanda_uniqueid_5907,No
Tanzania_uniqueid_3668,No
Kenya_uniqueid_6067,No
Rwanda_uniqueid_3179,No
Tanzania_uniqueid_3671,No
Tanzania_uniqueid_5874,No
Tanzania_uniqueid_5208,No
Tanzania_uniqueid_256,Yes
Rwanda_uniqueid_3615,No
Rwanda_uniqueid_5508,No
Rwanda_uniqueid_8026,No
Tanzania_uniqueid_2555,No
Rwanda_uniqueid_5644,No
Rwanda_uniqueid_4430,No
Kenya_uniqueid_423,No
Rwanda_uniqueid_5349,No
Tanzania_uniqueid_389,No
Rwanda_uniqueid_982,Yes
Tanzania_uniqueid_5179,No
Rwanda_uniqueid_1378,No
Rwanda_uniqueid_2989,No
Tanzania_uniqueid_3663,No
Uganda_uniqueid_502,No
Rwanda_uniqueid_2200,No
Kenya_uniqueid_484,No
Kenya_uniqueid_3847,No
Rwanda_uniqueid_6472,No
Kenya_uniqueid_1316,No
Rwanda_uniqueid_2974,No
Rwanda_uniqueid_9,No
Rwanda_uniqueid_7121,No
Tanzania_uniqueid_4180,No
Kenya_uniqueid_4942,No
Rwanda_uniqueid_400,Yes
Rwanda_uniqueid_2824,Yes
Tanzania_uniqueid_5480,No
Rwanda_uniqueid_425,No
Rwanda_uniqueid_6461,Yes
Tanzania_uniqueid_109,No
Rwanda_uniqueid_176,No
Tanzania_uniqueid_1481,No
Tanzania_uniqueid_310,No
Kenya_uniqueid_5004,No
Kenya_uniqueid_1577,Yes
Rwanda_uniqueid_8518,No
Tanzania_uniqueid_4629,Yes
Tanzania_uniqueid_4483,No
Rwanda_uniqueid_6333,No
Tanzania_uniqueid_5330,No
Tanzania_uniqueid_3285,No
Kenya_uniqueid_5503,No
Rwanda_uniqueid_3062,No
Rwanda_uniqueid_143,No
Kenya_uniqueid_5304,No
Tanzania_uniqueid_1792,Yes
Uganda_uniqueid_1660,No
Kenya_uniqueid_1990,No
Rwanda_uniqueid_3308,No
Tanzania_uniqueid_2772,Yes
Tanzania_uniqueid_4925,No
Rwanda_uniqueid_3410,No
Rwanda_uniqueid_2282,No
Tanzania_uniqueid_3348,No
Rwanda_uniqueid_38,No
Rwanda_uniqueid_8139,No
Kenya_uniqueid_122,No
Kenya_uniqueid_2610,No
Rwanda_uniqueid_6408,No
Uganda_uniqueid_1111,No
Rwanda_uniqueid_149,No
Kenya_uniqueid_2803,Yes
Tanzania_uniqueid_2097,No
Rwanda_uniqueid_4927,Yes
Kenya_uniqueid_954,No
Kenya_uniqueid_6046,No
Rwanda_uniqueid_1218,No
Tanzania_uniqueid_3727,No
Rwanda_uniqueid_3033,No
Rwanda_uniqueid_3518,No
Kenya_uniqueid_1331,No
Tanzania_uniqueid_4916,Yes
Rwanda_uniqueid_3236,No
Rwanda_uniqueid_8170,No
Kenya_uniqueid_4745,No
Tanzania_uniqueid_3586,No
Tanzania_uniqueid_1166,No
Kenya_uniqueid_1271,No
Rwanda_uniqueid_2943,No
Kenya_uniqueid_4853,Yes
Kenya_uniqueid_1692,No
Tanzania_uniqueid_5610,No
Uganda_uniqueid_201,Yes
Tanzania_uniqueid_1089,Yes
Uganda_uniqueid_552,No
Rwanda_uniqueid_7576,No
Rwanda_uniqueid_5539,No
Tanzania_uniqueid_2601,No
Kenya_uniqueid_2975,Yes
Uganda_uniqueid_2064,No
Tanzania_uniqueid_1160,No
Rwanda_uniqueid_5483,No
Rwanda_uniqueid_1943,No
Tanzania_uniqueid_3478,No
Kenya_uniqueid_5709,Yes
Tanzania_uniqueid_2013,No
Rwanda_uniqueid_765,No
Kenya_uniqueid_4742,No
Rwanda_uniqueid_3293,No
Kenya_uniqueid_1209,No
Rwanda_uniqueid_2038,Yes
Tanzania_uniqueid_3012,No
Rwanda_uniqueid_2540,No
Rwanda_uniqueid_2555,No
Rwanda_uniqueid_5428,No
Tanzania_uniqueid_185,No
Tanzania_uniqueid_1801,No
Tanzania_uniqueid_1830,Yes
Kenya_uniqueid_1091,No
Kenya_uniqueid_3121,No
Rwanda_uniqueid_6244,Yes
Rwanda_uniqueid_8391,No
Uganda_uniqueid_1004,No
Uganda_uniqueid_965,No
Kenya_uniqueid_1534,No
Rwanda_uniqueid_7855,No
Kenya_uniqueid_1412,No
Tanzania_uniqueid_3150,No
Tanzania_uniqueid_5411,Yes
Tanzania_uniqueid_407,No
Kenya_uniqueid_2615,No
Kenya_uniqueid_6015,No
Rwanda_uniqueid_6025,No
Rwanda_uniqueid_916,No
Kenya_uniqueid_2637,No
Tanzania_uniqueid_4324,No
Rwanda_uniqueid_3017,No
Kenya_uniqueid_2665,No
Tanzania_uniqueid_52,No
Kenya_uniqueid_5439,No
Kenya_uniqueid_5991,No
Rwanda_uniqueid_7799,No
Kenya_uniqueid_5554,No
Tanzania_uniqueid_127,No
Tanzania_uniqueid_2082,No
Tanzania_uniqueid_5338,No
Uganda_uniqueid_788,Yes
Rwanda_uniqueid_3617,No
Rwanda_uniqueid_8704,No
Tanzania_uniqueid_2740,Yes
Tanzania_uniqueid_3655,Yes
Tanzania_uniqueid_5337,No
Tanzania_uniqueid_4177,No
Tanzania_uniqueid_1314,No
Kenya_uniqueid_4897,No
Rwanda_uniqueid_2549,No
Rwanda_uniqueid_2761,No
Rwanda_uniqueid_6160,Yes
Tanzania_uniqueid_5404,Yes
Tanzania_uniqueid_3855,No
Tanzania_uniqueid_6382,No
Tanzania_uniqueid_5927,No
Tanzania_uniqueid_339,No
Tanzania_uniqueid_697,No
Kenya_uniqueid_4207,No
Tanzania_uniqueid_2355,No
Tanzania_uniqueid_3351,No
Kenya_uniqueid_1768,No
Rwanda_uniqueid_3331,No
Rwanda_uniqueid_5039,No
Rwanda_uniqueid_7714,No
Kenya_uniqueid_5961,No
Uganda_uniqueid_908,No
Rwanda_uniqueid_8577,Yes
Rwanda_uniqueid_8345,No
Rwanda_uniqueid_5715,No
Uganda_uniqueid_1319,No
Tanzania_uniqueid_4693,No
Kenya_uniqueid_5251,Yes
Tanzania_uniqueid_754,Yes
Rwanda_uniqueid_6861,No
Tanzania_uniqueid_1881,No
Rwanda_uniqueid_2403,Yes
Tanzania_uniqueid_562,No
Rwanda_uniqueid_721,No
Tanzania_uniqueid_2326,No
Rwanda_uniqueid_7567,No
Tanzania_uniqueid_3814,No
Rwanda_uniqueid_6367,No
Rwanda_uniqueid_377,No
Rwanda_uniqueid_1201,No
Rwanda_uniqueid_3567,No
Kenya_uniqueid_1003,No
Kenya_uniqueid_5158,No
Rwanda_uniqueid_6666,No
Uganda_uniqueid_1051,No
Rwanda_uniqueid_5120,No
Rwanda_uniqueid_7017,No
Uganda_uniqueid_1478,No
Tanzania_uniqueid_1282,No
Rwanda_uniqueid_656,No
Rwanda_uniqueid_7052,No
Tanzania_uniqueid_2394,No
Tanzania_uniqueid_488,No
Tanzania_uniqueid_6399,No
Rwanda_uniqueid_4686,Yes
Rwanda_uniqueid_1693,No
Tanzania_uniqueid_13,No
Rwanda_uniqueid_4156,No
Rwanda_uniqueid_7081,No
Kenya_uniqueid_2147,No
Rwanda_uniqueid_1672,No
Tanzania_uniqueid_5676,No
Kenya_uniqueid_2663,No
Rwanda_uniqueid_7815,Yes
Tanzania_uniqueid_5998,No
Rwanda_uniqueid_6529,No
Rwanda_uniqueid_3753,No
Tanzania_uniqueid_882,No
Rwanda_uniqueid_962,No
Kenya_uniqueid_4340,No
Kenya_uniqueid_3195,No
Kenya_uniqueid_5934,No
Tanzania_uniqueid_5727,No
Kenya_uniqueid_2954,No
Rwanda_uniqueid_295,No
Tanzania_uniqueid_5127,No
Rwanda_uniqueid_7382,No
Kenya_uniqueid_5450,No
Rwanda_uniqueid_889,Yes
Kenya_uniqueid_2738,No
Tanzania_uniqueid_243,No
Kenya_uniqueid_4246,No
Kenya_uniqueid_2311,No
Tanzania_uniqueid_4725,No
Rwanda_uniqueid_8502,No
Rwanda_uniqueid_8425,No
Tanzania_uniqueid_3392,No
Kenya_uniqueid_3796,No
Tanzania_uniqueid_3390,No
Kenya_uniqueid_1281,No
Kenya_uniqueid_2858,No
Kenya_uniqueid_4437,No
Kenya_uniqueid_5107,No
Tanzania_uniqueid_6337,Yes
Tanzania_uniqueid_5597,No
Rwanda_uniqueid_8459,No
Uganda_uniqueid_1680,No
Rwanda_uniqueid_4542,No
Tanzania_uniqueid_1050,No
Tanzania_uniqueid_1178,Yes
Tanzania_uniqueid_6555,No
Tanzania_uniqueid_2558,Yes
Rwanda_uniqueid_2130,Yes
Tanzania_uniqueid_4889,No
Kenya_uniqueid_4626,No
Rwanda_uniqueid_3832,Yes
Kenya_uniqueid_223,No
Kenya_uniqueid_3546,Yes
Tanzania_uniqueid_3303,No
Rwanda_uniqueid_6206,No
Kenya_uniqueid_2443,No
Uganda_uniqueid_1188,No
Tanzania_uniqueid_2481,No
Kenya_uniqueid_3987,No
Kenya_uniqueid_1973,No
Rwanda_uniqueid_3086,No
Kenya_uniqueid_1571,No
Rwanda_uniqueid_8094,Yes
Kenya_uniqueid_2282,No
Rwanda_uniqueid_65,No
Rwanda_uniqueid_6490,No
Kenya_uniqueid_2822,No
Kenya_uniqueid_2022,No
Rwanda_uniqueid_6030,No
Rwanda_uniqueid_121,No
Rwanda_uniqueid_8349,No
Uganda_uniqueid_2099,No
Rwanda_uniqueid_3626,No
Rwanda_uniqueid_6342,Yes
Tanzania_uniqueid_1091,No
Uganda_uniqueid_121,No
Rwanda_uniqueid_31,No
Uganda_uniqueid_512,No
Kenya_uniqueid_2557,No
Rwanda_uniqueid_1458,No
Rwanda_uniqueid_6831,No
Rwanda_uniqueid_2221,No
Tanzania_uniqueid_2461,No
Tanzania_uniqueid_4553,No
Uganda_uniqueid_113,No
Kenya_uniqueid_3345,No
Kenya_uniqueid_903,No
Rwanda_uniqueid_4467,No
Kenya_uniqueid_182,No
Tanzania_uniqueid_2354,No
Rwanda_uniqueid_7173,No
Tanzania_uniqueid_5562,No
Tanzania_uniqueid_953,No
Kenya_uniqueid_1854,No
Rwanda_uniqueid_8169,No
Rwanda_uniqueid_5490,No
Uganda_uniqueid_1330,No
Tanzania_uniqueid_3126,No
Tanzania_uniqueid_6561,No
Tanzania_uniqueid_840,No
Kenya_uniqueid_1459,No
Rwanda_uniqueid_5441,No
Kenya_uniqueid_627,No
Tanzania_uniqueid_3494,No
Kenya_uniqueid_3967,No
Rwanda_uniqueid_8333,Yes
Rwanda_uniqueid_1069,No
Kenya_uniqueid_1927,No
Rwanda_uniqueid_1074,Yes
Kenya_uniqueid_4984,No
Rwanda_uniqueid_7138,No
Tanzania_uniqueid_4934,No
Rwanda_uniqueid_7717,No
Tanzania_uniqueid_4661,No
Uganda_uniqueid_26,No
Rwanda_uniqueid_8549,No
Kenya_uniqueid_3657,No
Rwanda_uniqueid_1071,No
Rwanda_uniqueid_526,No
Tanzania_uniqueid_5148,No
Uganda_uniqueid_948,No
Rwanda_uniqueid_5614,No
Uganda_uniqueid_189,No
Tanzania_uniqueid_5003,No
Kenya_uniqueid_678,No
Rwanda_uniqueid_6648,Yes
Tanzania_uniqueid_4623,No
Kenya_uniqueid_5092,No
Rwanda_uniqueid_429,No
Tanzania_uniqueid_4145,No
Rwanda_uniqueid_5848,No
Rwanda_uniqueid_2861,No
Uganda_uniqueid_1665,No
Rwanda_uniqueid_7716,No
Rwanda_uniqueid_533,Yes
Tanzania_uniqueid_3139,No
Rwanda_uniqueid_8475,No
Kenya_uniqueid_702,No
Rwanda_uniqueid_947,No
Kenya_uniqueid_4931,Yes
Tanzania_uniqueid_796,No
Rwanda_uniqueid_6286,No
Rwanda_uniqueid_4751,No
Rwanda_uniqueid_5397,No
Uganda_uniqueid_297,No
Kenya_uniqueid_249,No
Rwanda_uniqueid_1999,No
Rwanda_uniqueid_8642,No
Tanzania_uniqueid_6059,No
Uganda_uniqueid_1943,No
Tanzania_uniqueid_5223,No
Kenya_uniqueid_4000,No
Tanzania_uniqueid_3095,No
Rwanda_uniqueid_6613,No
Rwanda_uniqueid_4954,No
Kenya_uniqueid_5035,Yes
Tanzania_uniqueid_4275,No
Tanzania_uniqueid_3611,No
Kenya_uniqueid_2087,No
Kenya_uniqueid_4981,No
Rwanda_uniqueid_3291,No
Tanzania_uniqueid_3706,No
Kenya_uniqueid_2242,No
Uganda_uniqueid_240,No
Uganda_uniqueid_852,No
Kenya_uniqueid_2590,No
Uganda_uniqueid_458,Yes
Tanzania_uniqueid_1779,No
Tanzania_uniqueid_2742,No
Kenya_uniqueid_5147,No
Kenya_uniqueid_4528,No
Rwanda_uniqueid_5809,No
Rwanda_uniqueid_231,No
Tanzania_uniqueid_4648,Yes
Kenya_uniqueid_5036,No
Tanzania_uniqueid_4538,No
Rwanda_uniqueid_6818,No
Tanzania_uniqueid_6550,No
Uganda_uniqueid_619,No
Kenya_uniqueid_4255,No
Rwanda_uniqueid_5307,No
Uganda_uniqueid_301,Yes
Tanzania_uniqueid_1880,No
Tanzania_uniqueid_2524,No
Tanzania_uniqueid_67,No
Tanzania_uniqueid_1855,No
Rwanda_uniqueid_4208,No
Tanzania_uniqueid_659,No
Kenya_uniqueid_4230,Yes
Rwanda_uniqueid_7366,No
Uganda_uniqueid_1674,No
Rwanda_uniqueid_2439,No
Kenya_uniqueid_885,No
Rwanda_uniqueid_2984,No
Kenya_uniqueid_1040,No
Kenya_uniqueid_2898,No
Kenya_uniqueid_5567,Yes
Rwanda_uniqueid_3601,No
Rwanda_uniqueid_8501,No
Kenya_uniqueid_2446,Yes
Tanzania_uniqueid_1451,No
Tanzania_uniqueid_5129,No
Tanzania_uniqueid_3605,No
Uganda_uniqueid_146,No
Rwanda_uniqueid_7589,No
Rwanda_uniqueid_1101,No
Rwanda_uniqueid_2691,No
Kenya_uniqueid_2096,No
Kenya_uniqueid_3858,Yes
Uganda_uniqueid_44,No
Tanzania_uniqueid_2755,Yes
Kenya_uniqueid_3478,No
Kenya_uniqueid_5291,Yes
Tanzania_uniqueid_4032,No
Kenya_uniqueid_1011,No
Tanzania_uniqueid_316,No
Kenya_uniqueid_5364,No
Tanzania_uniqueid_2852,No
Uganda_uniqueid_1075,No
Rwanda_uniqueid_3003,No
Tanzania_uniqueid_5029,No
Rwanda_uniqueid_244,No
Kenya_uniqueid_5315,No
Rwanda_uniqueid_3437,No
Uganda_uniqueid_28,No
Rwanda_uniqueid_8651,No
Rwanda_uniqueid_4725,No
Rwanda_uniqueid_7553,No
Kenya_uniqueid_935,No
Rwanda_uniqueid_3861,No
Tanzania_uniqueid_753,No
Uganda_uniqueid_549,No
Rwanda_uniqueid_1130,Yes
Uganda_uniqueid_128,No
Kenya_uniqueid_1344,No
Kenya_uniqueid_518,No
Kenya_uniqueid_360,No
Tanzania_uniqueid_3654,No
Uganda_uniqueid_1912,No
Rwanda_uniqueid_7341,No
Kenya_uniqueid_960,No
Uganda_uniqueid_1204,No
Kenya_uniqueid_1149,No
Kenya_uniqueid_2955,No
Kenya_uniqueid_5765,Yes
Kenya_uniqueid_2052,No
Uganda_uniqueid_1526,No
Kenya_uniqueid_2055,No
Uganda_uniqueid_1357,No
Tanzania_uniqueid_237,No
Kenya_uniqueid_471,No
Rwanda_uniqueid_2572,No
Tanzania_uniqueid_5709,No
Tanzania_uniqueid_6437,No
Tanzania_uniqueid_2451,No
Rwanda_uniqueid_352,No
Rwanda_uniqueid_1824,No
Rwanda_uniqueid_2015,No
Kenya_uniqueid_6007,Yes
Kenya_uniqueid_1277,No
Tanzania_uniqueid_2950,No
Rwanda_uniqueid_6180,No
Rwanda_uniqueid_5664,No
Uganda_uniqueid_210,No
Tanzania_uniqueid_2333,No
Rwanda_uniqueid_8608,No
Rwanda_uniqueid_2642,No
Rwanda_uniqueid_2308,No
Rwanda_uniqueid_7963,No
Rwanda_uniqueid_6243,No
Rwanda_uniqueid_4209,No
Tanzania_uniqueid_410,No
Tanzania_uniqueid_3316,No
Kenya_uniqueid_3609,No
Rwanda_uniqueid_5341,Yes
Rwanda_uniqueid_3894,No
Rwanda_uniqueid_6486,No
Rwanda_uniqueid_5065,No
Tanzania_uniqueid_4963,No
Rwanda_uniqueid_1279,Yes
Kenya_uniqueid_177,No
Uganda_uniqueid_209,No
Tanzania_uniqueid_5655,No
Rwanda_uniqueid_1208,No
Rwanda_uniqueid_4270,No
Tanzania_uniqueid_2376,No
Tanzania_uniqueid_471,No
Kenya_uniqueid_1237,No
Rwanda_uniqueid_268,No
Rwanda_uniqueid_2419,No
Rwanda_uniqueid_3644,No
Rwanda_uniqueid_7279,No
Tanzania_uniqueid_518,No
Rwanda_uniqueid_4847,No
Tanzania_uniqueid_6376,No
Tanzania_uniqueid_6197,No
Kenya_uniqueid_2395,No
Tanzania_uniqueid_1791,No
Rwanda_uniqueid_4680,No
Kenya_uniqueid_5919,No
Tanzania_uniqueid_5534,No
Tanzania_uniqueid_2422,No
Tanzania_uniqueid_65,No
Tanzania_uniqueid_3622,No
Kenya_uniqueid_2437,No
Tanzania_uniqueid_3519,No
Tanzania_uniqueid_2087,Yes
Rwanda_uniqueid_2864,No
Tanzania_uniqueid_56,No
Kenya_uniqueid_3747,No
Rwanda_uniqueid_186,No
Uganda_uniqueid_1338,Yes
Rwanda_uniqueid_4717,Yes
Kenya_uniqueid_1328,No
Kenya_uniqueid_3538,No
Rwanda_uniqueid_546,No
Kenya_uniqueid_5736,No
Uganda_uniqueid_754,No
Tanzania_uniqueid_2616,No
Kenya_uniqueid_3277,No
Kenya_uniqueid_2747,No
Rwanda_uniqueid_7627,No
Kenya_uniqueid_103,No
Rwanda_uniqueid_1976,No
Kenya_uniqueid_1662,No
Tanzania_uniqueid_2427,No
Rwanda_uniqueid_7300,No
Tanzania_uniqueid_3920,No
Uganda_uniqueid_772,Yes
Tanzania_uniqueid_4054,No
Rwanda_uniqueid_3865,No
Rwanda_uniqueid_3895,No
Uganda_uniqueid_925,No
Rwanda_uniqueid_5289,No
Kenya_uniqueid_1695,No
Rwanda_uniqueid_1951,No
Uganda_uniqueid_2059,No
Rwanda_uniqueid_7095,No
Rwanda_uniqueid_6301,No
Uganda_uniqueid_941,No
Rwanda_uniqueid_8526,No
Tanzania_uniqueid_4567,No
Kenya_uniqueid_269,No
Kenya_uniqueid_519,No
Rwanda_uniqueid_1092,No
Tanzania_uniqueid_3588,No
Rwanda_uniqueid_2072,No
Rwanda_uniqueid_293,No
Rwanda_uniqueid_3867,Yes
Tanzania_uniqueid_1107,No
Tanzania_uniqueid_2433,No
Kenya_uniqueid_2359,No
Kenya_uniqueid_6024,No
Tanzania_uniqueid_6531,No
Kenya_uniqueid_440,No
Tanzania_uniqueid_6343,No
Rwanda_uniqueid_3478,No
Tanzania_uniqueid_2104,Yes
Kenya_uniqueid_938,Yes
Tanzania_uniqueid_3619,No
Tanzania_uniqueid_2344,No
Tanzania_uniqueid_4014,No
Kenya_uniqueid_3460,No
Uganda_uniqueid_608,No
Uganda_uniqueid_1336,No
Kenya_uniqueid_2135,No
Kenya_uniqueid_4966,No
Rwanda_uniqueid_1033,No
Rwanda_uniqueid_5381,No
Uganda_uniqueid_1606,No
Kenya_uniqueid_2775,Yes
Tanzania_uniqueid_5498,No
Rwanda_uniqueid_7242,No
Kenya_uniqueid_3120,No
Tanzania_uniqueid_2808,No
Rwanda_uniqueid_2972,No
Kenya_uniqueid_1211,No
Rwanda_uniqueid_1581,No
Tanzania_uniqueid_3187,No
Rwanda_uniqueid_1421,No
Kenya_uniqueid_1086,No
Rwanda_uniqueid_8457,No
Rwanda_uniqueid_6311,Yes
Rwanda_uniqueid_2945,No
Rwanda_uniqueid_151,No
Rwanda_uniqueid_6755,No
Uganda_uniqueid_1808,No
Rwanda_uniqueid_3265,No
Rwanda_uniqueid_8365,No
Rwanda_uniqueid_6463,No
Rwanda_uniqueid_1909,No
Tanzania_uniqueid_2432,No
Uganda_uniqueid_68,No
Kenya_uniqueid_3380,No
Tanzania_uniqueid_2291,No
Kenya_uniqueid_5555,Yes
Rwanda_uniqueid_6952,No
Kenya_uniqueid_1319,No
Kenya_uniqueid_1770,No
Rwanda_uniqueid_1406,No
Tanzania_uniqueid_4796,No
Rwanda_uniqueid_4466,No
Rwanda_uniqueid_3584,No
Rwanda_uniqueid_5420,No
Uganda_uniqueid_309,No
Rwanda_uniqueid_5149,No
Kenya_uniqueid_3563,No
Rwanda_uniqueid_592,No
Rwanda_uniqueid_2868,No
Kenya_uniqueid_131,No
Rwanda_uniqueid_5543,No
Kenya_uniqueid_3221,No
Kenya_uniqueid_4881,No
Uganda_uniqueid_382,No
Kenya_uniqueid_4919,No
Tanzania_uniqueid_1294,No
Rwanda_uniqueid_780,No
Tanzania_uniqueid_3143,No
Uganda_uniqueid_1872,No
Kenya_uniqueid_1624,No
Tanzania_uniqueid_4023,No
Rwanda_uniqueid_5078,No
Kenya_uniqueid_1826,No
Tanzania_uniqueid_984,Yes
Tanzania_uniqueid_5660,Yes
Rwanda_uniqueid_1484,No
Uganda_uniqueid_1961,No
Rwanda_uniqueid_1389,No
Kenya_uniqueid_161,Yes
Tanzania_uniqueid_4260,No
Kenya_uniqueid_4603,No
Rwanda_uniqueid_6364,No
